21îN,0.05,0.05,0.04,0.04,0.04,0.02,0.03,0.03,0.03,0.06,0.04,0.02,0.03,0.01,0.02,0.03,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.04,0.02,0.04,0.02,0.01,0.03,0.02,0.03,0.03,0.04,0.03,0.04,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0,
22îN,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.02,0.03,0.03,0.02,
23îN,0.02,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.05,0.02,0.04,0.08,0.07,0.1,0.06,0.05,0.06,0.05,0.03,0.03,0.02,0.04,0.04,0.02,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.06,0.05,0.08,0.05,0.06,0.07,0.05,0.07,0.07,0.1,0.07,0.12,0.08,
24îN,0.05,0.07,0.08,0.07,0.08,0.08,0.08,0.05,0.08,0.12,0.1,0.08,0.09,0.09,0.11,0.13,0.16,0.14,0.19,0.17,0.28,0.23,0.25,0.32,0.4,0.39,0.49,0.65,0.7,0.78,0.95,1.14,1.3,1.17,1.18,1.22,1.41,1.48,1.64,1.94,1.95,2.01,2.49,2.46,2.43,2.84,2.57,2.27,2.29,1.81,1.52,1.35,
25îN,0.77,1.11,0.85,0.63,0.62,0.47,0.42,0.37,0.36,0.28,0.29,0.27,0.28,0.22,0.24,0.3,0.28,0.32,0.33,0.33,0.38,0.36,0.51,0.52,0.5,0.58,0.75,0.91,0.99,0.83,0.99,1.23,1.16,0.98,1.05,0.97,1.1,1.11,1.28,1.36,1.53,1.44,1.35,1.46,1.42,1.48,1.3,1.16,1.18,0.85,0.81,0.71,
26îN,0.43,0.66,0.51,0.37,0.3,0.33,0.34,0.24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÉNÉâÉ~ÉWÉAîxâä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.02,0.03,0.02,0.02,0.01,0.03,0.01,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0.02,0.01,0.02,0.02,0.01,0,0.01,0.01,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0,
17îN,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.02,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
18îN,0,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.02,0.01,0.01,0.01,0.02,0,0.01,0.01,0,0.01,0,0,0,-,0.01,0,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,-,0.01,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0.01,-,0,0,
19îN,-,0,0,0,0.01,0,0,0,-,0,0.01,0,0.01,0.01,0.01,0,0,0,-,0,0,0,0,-,0,0,-,0,0.01,-,0.01,0,-,-,-,0,0,0.01,0,0,-,0.01,0.01,0,-,0,0,0,0.01,0,0.01,0.01,
20îN,-,0,-,0,-,-,0,0.01,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,-,0.01,0,0,0,0,0,0,0,0,0,0.01,-,-,0,-,-,-,0,-,-,-,-,0,0,-,-,-,-,0,-,-
21îN,-,-,0,0,-,-,-,-,-,0,-,0,0.01,0,-,0,-,0,-,-,0,-,-,0,-,-,-,0,0,-,-,-,-,0,-,-,-,-,-,0,0,-,-,-,0,-,0,0,-,-,0,-,
22îN,-,0,-,0,-,-,-,0,0,0,-,-,0,0,0,0,-,-,0,0,-,0,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0.01,0,-,0,-,-,-,-,0,0,0,-,0,0,-,0,
23îN,-,-,0,0,-,-,-,-,0,-,-,-,-,-,-,0.01,-,-,-,0,-,-,0,-,-,0.01,-,0,0,-,-,0,-,-,-,-,-,-,0,0,-,-,-,0,0,0,-,0,0,0,-,-,
24îN,-,0,0,-,-,-,0,-,-,-,0,0.01,-,-,0,0,-,0,0,0,0,0,0,0,0,-,-,-,0,0,-,0,-,0,0,0,-,-,0,0,0,0.01,0.01,0.01,0,0,-,0.01,-,0,0.01,-,
25îN,-,0,0.01,0.01,0,0,-,0.01,0,-,0,0.01,0,0,0,0.01,0,0,0,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,-,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,
26îN,-,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ä¥êıê´à›í∞âäÅiÉçÉ^ÉEÉCÉãÉXÅj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.12,0.18,0.2,0.27,0.36,0.46,0.43,0.45,0.57,0.57,0.56,0.55,0.68,0.68,0.72,0.63,0.61,0.48,0.38,0.37,0.3,0.21,0.17,0.16,0.09,0.07,0.07,0.03,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.05,0.06,0.05,0.07,
17îN,0.05,0.06,0.07,0.1,0.08,0.1,0.17,0.25,0.32,0.39,0.59,0.59,0.61,0.77,0.79,0.84,0.84,0.63,0.67,0.49,0.42,0.3,0.22,0.25,0.19,0.11,0.07,0.04,0.02,0.02,0.02,0.01,0.01,0,0.01,0.02,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.05,
18îN,0.04,0.05,0.05,0.06,0.08,0.12,0.12,0.26,0.31,0.28,0.41,0.43,0.42,0.42,0.41,0.52,0.39,0.36,0.29,0.28,0.21,0.22,0.1,0.09,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.04,0.06,0.05,
19îN,0.05,0.06,0.06,0.09,0.08,0.13,0.13,0.14,0.29,0.28,0.4,0.38,0.43,0.52,0.63,0.97,0.93,0.59,0.55,0.6,0.5,0.45,0.39,0.23,0.22,0.15,0.08,0.06,0.05,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.02,0.02,0.01,0.01,0.02,
20îN,0.02,0.02,0.01,0.04,0.05,0.03,0.06,0.01,0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,-,0,0.01,0,0,0,-,0,0,-,0,0.01,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.01,0,0.01
21îN,0.01,0,0.01,0,-,-,0.01,0.01,0.01,0.01,0,0,0.01,-,0.01,-,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,-,-,0,-,-,-,-,0,-,0,-,0,0,0,-,0,0.01,0,0,0.01,0.01,0,0.01,
22îN,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,-,0,0.01,0.01,0,0,0,0,-,-,0,0,0.01,0,-,-,-,0,0,0,0.01,0.01,0,0,0,0.01,-,0,-,0,-,0,0,0,0,-,-,0,0.01,
23îN,0,0.01,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-,0,-,0,0.01,0,0.01,0,0.01,-,0.01,0.01,0,0,-,0,0.01,0,0,-,-,0,0,-,0,0,0.02,0.01,0.01,
24îN,0.01,0,0.01,0.02,0.01,0.02,0.01,0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.05,0.02,0.02,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,-,0,0,0.01,0,0.01,0.01,0.01,0.02,0.02,0.03,
25îN,0.02,0.01,0.02,0.03,0.06,0.06,0.07,0.11,0.15,0.15,0.19,0.2,0.23,0.18,0.24,0.24,0.18,0.25,0.22,0.23,0.19,0.14,0.15,0.09,0.05,0.03,0.03,0.01,0.02,0.02,0,0,0,0,0.01,0,0.01,0.01,0,-,0.01,-,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.02,0.01,
26îN,0.01,0.03,0.04,0.03,0.04,0.06,0.05,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSÉEÉCÉãÉXÅiïÒçêêîÅj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,3630,2295,2211,1941,1576,1308,1171,1032,980,871,782,624,573,456,633,586,487,349,326,312,342,268,280,262,366,368,432,632,632,835,1082,1052,1170,1632,2725,3347,4558,4204,5463,7273,6378,5989,5273,4213,3774,3499,3222,3054,2950,2507,2217,1850,
17îN,1399,1176,1215,1121,1047,788,827,674,695,737,690,577,648,619,817,948,880,592,636,737,698,726,787,863,784,853,1179,1778,2239,3306,4934,4956,5389,6601,10189,10123,10500,7868,7206,6155,4603,3988,4083,3033,2788,2384,2240,2309,2452,2266,2316,2132,
18îN,1357,1413,1489,1564,1420,1273,1137,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSÉEÉCÉãÉXÅiíËì_Ç†ÇΩÇËïÒçêêîÅj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18îN,,,,,,,,,0.38,0.41,0.44,0.38,0.36,0.32,0.4,0.41,0.38,0.23,0.25,0.3,0.3,0.29,0.3,0.34,0.36,0.39,0.46,0.7,0.76,0.97,1.33,1.37,1.34,1.34,2.11,2.39,2.46,2.11,1.7,1.58,1.15,0.98,0.87,0.62,0.6,0.56,0.5,0.5,0.51,0.54,0.55,0.55,
19îN,0.3,0.39,0.36,0.43,0.4,0.42,0.41,0.44,0.47,0.46,0.49,0.5,0.49,0.44,0.52,0.58,0.56,0.24,0.25,0.27,0.32,0.24,0.21,0.26,0.29,0.32,0.4,0.62,0.66,1.01,1.4,1.67,1.32,1.37,2.43,3.12,3.45,2.91,2.36,2.07,1.84,1.23,1,0.88,0.66,0.58,0.51,0.52,0.5,0.51,0.54,0.56,
20îN,0.22,0.32,0.27,0.33,0.35,0.32,0.27,0.29,0.28,0.27,0.24,0.16,0.11,0.11,0.09,0.08,0.04,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.03,0.03,0.06,0.05,0.07,0.07,0.07,0.1,0.09,0.1,0.12,0.11,0.1,0.1,0.1,0.1,0.12,0.13,0.14,0.09
21îN,0.08,0.1,0.21,0.24,0.25,0.27,0.33,0.41,0.44,0.58,0.58,0.69,0.74,0.81,1.12,1.39,1.2,0.86,1,1.82,2.49,2.56,2.62,3.05,3.87,4.13,5.04,5.99,4.64,4.03,3.63,2.46,2,2.08,1.87,1.47,1.11,0.76,0.54,0.48,0.43,0.36,0.3,0.25,0.25,0.25,0.25,0.25,0.3,0.36,0.4,0.32,
22îN,0.28,0.31,0.5,0.49,0.34,0.26,0.23,0.17,0.2,0.19,0.18,0.13,0.13,0.1,0.13,0.13,0.14,0.1,0.09,0.17,0.2,0.22,0.27,0.43,0.58,0.93,1.51,2.26,2.3,2.35,2.32,1.59,1.31,1.24,1.44,1.6,1.6,1.24,1.18,1.12,0.97,0.99,0.94,0.85,0.78,0.74,0.58,0.5,0.54,0.48,0.4,0.28,
23îN,0.18,0.18,0.29,0.31,0.32,0.3,0.32,0.31,0.34,0.35,0.39,0.42,0.48,0.53,0.87,1.12,1.08,0.99,1.04,1.56,1.95,2.12,2.64,2.9,3.16,3.17,3.38,3.16,2.59,2.25,1.87,1.23,0.81,0.64,0.67,0.52,0.4,0.23,0.23,0.18,0.12,0.1,0.08,0.06,0.07,0.06,0.06,0.06,0.05,0.06,0.06,0.06,
24îN,0.04,0.07,0.08,0.11,0.12,0.14,0.15,0.21,0.29,0.37,0.48,0.58,0.8,1.01,1.42,1.76,1.73,1.26,1.22,1.38,1.51,1.31,1.37,1.22,1.27,1.36,1.61,1.84,1.68,1.75,1.75,1.45,0.73,0.56,0.65,0.69,0.6,0.46,0.37,0.33,0.32,0.25,0.24,0.26,0.24,0.26,0.23,0.27,0.31,0.33,0.37,0.41,
25îN,0.17,0.34,0.41,0.73,0.86,0.96,1.06,1.21,1.27,1.41,1.48,1.18,1.02,0.8,0.93,0.85,0.72,0.5,0.3,0.31,0.32,0.26,0.25,0.22,0.24,0.28,0.35,0.38,0.5,0.53,0.69,0.86,0.63,0.77,1.28,1.66,1.65,1.64,1.51,1.55,1.63,1.26,1.24,1.21,0.88,0.77,0.73,0.58,0.57,0.58,0.63,0.73,
26îN,0.35,0.53,0.62,0.78,0.77,0.75,0.59,0.56,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
